Time__CET_CEST_,Day_ahead_Total_Load_Forecast__MW____BZN_NL,Actual_Total_Load__MW____BZN_NL
05.06.2024 11:15 - 05.06.2024 11:30,10075.0,12941.0
05.06.2024 11:30 - 05.06.2024 11:45,9923.0,12975.0
05.06.2024 11:45 - 05.06.2024 12:00,9780.0,13038.0
05.06.2024 12:00 - 05.06.2024 12:15,9703.0,12818.0
05.06.2024 12:15 - 05.06.2024 12:30,9674.0,12841.0
05.06.2024 12:30 - 05.06.2024 12:45,9495.0,12788.0
05.06.2024 12:45 - 05.06.2024 13:00,9400.0,12805.0
05.06.2024 13:00 - 05.06.2024 13:15,9286.0,12819.0
05.06.2024 13:15 - 05.06.2024 13:30,9284.0,12830.0
05.06.2024 13:30 - 05.06.2024 13:45,9323.0,12828.0
05.06.2024 13:45 - 05.06.2024 14:00,9173.0,12797.0
05.06.2024 14:00 - 05.06.2024 14:15,9010.0,12817.0
05.06.2024 14:15 - 05.06.2024 14:30,8837.0,12858.0
05.06.2024 14:30 - 05.06.2024 14:45,8742.0,12803.0
05.06.2024 14:45 - 05.06.2024 15:00,8759.0,12759.0
05.06.2024 15:00 - 05.06.2024 15:15,8731.0,12870.0
05.06.2024 15:15 - 05.06.2024 15:30,8576.0,12790.0
05.06.2024 15:30 - 05.06.2024 15:45,8614.0,12771.0
05.06.2024 15:45 - 05.06.2024 16:00,8570.0,12657.0
05.06.2024 16:00 - 05.06.2024 16:15,8478.0,12655.0
05.06.2024 16:15 - 05.06.2024 16:30,8430.0,12663.0
05.06.2024 16:30 - 05.06.2024 16:45,8431.0,12623.0
05.06.2024 16:45 - 05.06.2024 17:00,8547.0,12737.0
05.06.2024 17:00 - 05.06.2024 17:15,8780.0,12901.0
05.06.2024 17:15 - 05.06.2024 17:30,9007.0,13017.0
05.06.2024 17:30 - 05.06.2024 17:45,9141.0,12954.0
05.06.2024 17:45 - 05.06.2024 18:00,9295.0,12972.0
05.06.2024 18:00 - 05.06.2024 18:15,9551.0,12807.0
05.06.2024 18:15 - 05.06.2024 18:30,9757.0,12694.0
05.06.2024 18:30 - 05.06.2024 18:45,9779.0,12586.0
05.06.2024 18:45 - 05.06.2024 19:00,9920.0,12613.0
05.06.2024 19:00 - 05.06.2024 19:15,10177.0,12597.0
05.06.2024 19:15 - 05.06.2024 19:30,10443.0,12553.0
05.06.2024 19:30 - 05.06.2024 19:45,10523.0,12566.0
05.06.2024 19:45 - 05.06.2024 20:00,10755.0,12649.0
05.06.2024 20:00 - 05.06.2024 20:15,10964.0,12755.0
05.06.2024 20:15 - 05.06.2024 20:30,11153.0,12698.0
05.06.2024 20:30 - 05.06.2024 20:45,11347.0,12720.0
05.06.2024 20:45 - 05.06.2024 21:00,11495.0,12756.0
05.06.2024 21:00 - 05.06.2024 21:15,11569.0,12773.0
05.06.2024 21:15 - 05.06.2024 21:30,11656.0,12833.0
05.06.2024 21:30 - 05.06.2024 21:45,11691.0,12846.0
05.06.2024 21:45 - 05.06.2024 22:00,11692.0,12883.0
05.06.2024 22:00 - 05.06.2024 22:15,11635.0,12863.0
05.06.2024 22:15 - 05.06.2024 22:30,11601.0,12878.0
05.06.2024 22:30 - 05.06.2024 22:45,11519.0,12688.0
05.06.2024 22:45 - 05.06.2024 23:00,11390.0,12553.0
05.06.2024 23:00 - 05.06.2024 23:15,11242.0,12366.0
05.06.2024 23:15 - 05.06.2024 23:30,11089.0,12154.0
05.06.2024 23:30 - 05.06.2024 23:45,10999.0,11940.0
05.06.2024 23:45 - 06.06.2024 00:00,10831.0,11814.0
06.06.2024 00:00 - 06.06.2024 00:15,10710.0,11554.0
06.06.2024 00:15 - 06.06.2024 00:30,10690.0,11416.0
06.06.2024 00:30 - 06.06.2024 00:45,10495.0,11242.0
06.06.2024 00:45 - 06.06.2024 01:00,10394.0,11096.0
06.06.2024 01:00 - 06.06.2024 01:15,10319.0,10945.0
06.06.2024 01:15 - 06.06.2024 01:30,10253.0,10826.0
06.06.2024 01:30 - 06.06.2024 01:45,10160.0,10691.0
06.06.2024 01:45 - 06.06.2024 02:00,10047.0,10612.0
06.06.2024 02:00 - 06.06.2024 02:15,9967.0,10569.0
06.06.2024 02:15 - 06.06.2024 02:30,9921.0,10492.0
06.06.2024 02:30 - 06.06.2024 02:45,9863.0,10447.0
06.06.2024 02:45 - 06.06.2024 03:00,9815.0,10447.0
06.06.2024 03:00 - 06.06.2024 03:15,9765.0,10406.0
06.06.2024 03:15 - 06.06.2024 03:30,9718.0,10341.0
06.06.2024 03:30 - 06.06.2024 03:45,9683.0,10393.0
06.06.2024 03:45 - 06.06.2024 04:00,9647.0,10337.0
06.06.2024 04:00 - 06.06.2024 04:15,9673.0,10331.0
06.06.2024 04:15 - 06.06.2024 04:30,9710.0,10315.0
06.06.2024 04:30 - 06.06.2024 04:45,9718.0,10320.0
06.06.2024 04:45 - 06.06.2024 05:00,9735.0,10334.0
06.06.2024 05:00 - 06.06.2024 05:15,9832.0,10398.0
06.06.2024 05:15 - 06.06.2024 05:30,9913.0,10428.0
06.06.2024 05:30 - 06.06.2024 05:45,9963.0,10506.0
06.06.2024 05:45 - 06.06.2024 06:00,10009.0,10596.0
06.06.2024 06:00 - 06.06.2024 06:15,10073.0,10873.0
06.06.2024 06:15 - 06.06.2024 06:30,10169.0,11049.0
06.06.2024 06:30 - 06.06.2024 06:45,10283.0,11215.0
06.06.2024 06:45 - 06.06.2024 07:00,10365.0,11398.0
06.06.2024 07:00 - 06.06.2024 07:15,10489.0,11754.0
06.06.2024 07:15 - 06.06.2024 07:30,10568.0,11958.0
06.06.2024 07:30 - 06.06.2024 07:45,10631.0,12201.0
06.06.2024 07:45 - 06.06.2024 08:00,10668.0,12477.0
06.06.2024 08:00 - 06.06.2024 08:15,10708.0,12598.0
06.06.2024 08:15 - 06.06.2024 08:30,10651.0,12822.0
06.06.2024 08:30 - 06.06.2024 08:45,10522.0,12953.0
06.06.2024 08:45 - 06.06.2024 09:00,10412.0,13085.0
06.06.2024 09:00 - 06.06.2024 09:15,10177.0,13003.0
06.06.2024 09:15 - 06.06.2024 09:30,10032.0,13018.0
06.06.2024 09:30 - 06.06.2024 09:45,9899.0,13050.0
06.06.2024 09:45 - 06.06.2024 10:00,9682.0,13138.0
06.06.2024 10:00 - 06.06.2024 10:15,9573.0,13065.0
06.06.2024 10:15 - 06.06.2024 10:30,9269.0,13084.0
06.06.2024 10:30 - 06.06.2024 10:45,9101.0,13115.0
06.06.2024 10:45 - 06.06.2024 11:00,8981.0,13154.0
06.06.2024 11:00 - 06.06.2024 11:15,8938.0,13076.0
06.06.2024 11:15 - 06.06.2024 11:30,8831.0,13102.0
06.06.2024 11:30 - 06.06.2024 11:45,8707.0,13160.0
06.06.2024 11:45 - 06.06.2024 12:00,8897.0,13193.0
06.06.2024 12:00 - 06.06.2024 12:15,8951.0,13151.0
06.06.2024 12:15 - 06.06.2024 12:30,8542.0,13038.0
06.06.2024 12:30 - 06.06.2024 12:45,8524.0,12992.0
06.06.2024 12:45 - 06.06.2024 13:00,8419.0,13010.0
06.06.2024 13:00 - 06.06.2024 13:15,8431.0,13124.0
06.06.2024 13:15 - 06.06.2024 13:30,8555.0,13212.0
06.06.2024 13:30 - 06.06.2024 13:45,8594.0,13166.0
06.06.2024 13:45 - 06.06.2024 14:00,8602.0,13112.0
06.06.2024 14:00 - 06.06.2024 14:15,8411.0,12974.0
06.06.2024 14:15 - 06.06.2024 14:30,8362.0,12968.0
06.06.2024 14:30 - 06.06.2024 14:45,8206.0,12905.0
06.06.2024 14:45 - 06.06.2024 15:00,8173.0,12834.0
06.06.2024 15:00 - 06.06.2024 15:15,8168.0,12818.0
06.06.2024 15:15 - 06.06.2024 15:30,8221.0,12800.0
06.06.2024 15:30 - 06.06.2024 15:45,8262.0,12816.0
06.06.2024 15:45 - 06.06.2024 16:00,8293.0,12752.0
06.06.2024 16:00 - 06.06.2024 16:15,8518.0,12715.0
06.06.2024 16:15 - 06.06.2024 16:30,8726.0,12752.0
06.06.2024 16:30 - 06.06.2024 16:45,8718.0,12739.0
06.06.2024 16:45 - 06.06.2024 17:00,9004.0,12845.0
06.06.2024 17:00 - 06.06.2024 17:15,9215.0,12928.0
06.06.2024 17:15 - 06.06.2024 17:30,9439.0,12871.0
06.06.2024 17:30 - 06.06.2024 17:45,9730.0,12905.0
06.06.2024 17:45 - 06.06.2024 18:00,9883.0,12928.0
06.06.2024 18:00 - 06.06.2024 18:15,10060.0,12799.0
06.06.2024 18:15 - 06.06.2024 18:30,10034.0,12691.0
06.06.2024 18:30 - 06.06.2024 18:45,10168.0,12661.0
06.06.2024 18:45 - 06.06.2024 19:00,10336.0,12601.0
06.06.2024 19:00 - 06.06.2024 19:15,10406.0,12677.0
06.06.2024 19:15 - 06.06.2024 19:30,10563.0,12619.0
06.06.2024 19:30 - 06.06.2024 19:45,10807.0,12639.0
06.06.2024 19:45 - 06.06.2024 20:00,11047.0,12677.0
06.06.2024 20:00 - 06.06.2024 20:15,11290.0,12694.0
06.06.2024 20:15 - 06.06.2024 20:30,11458.0,12716.0
06.06.2024 20:30 - 06.06.2024 20:45,11619.0,12698.0
06.06.2024 20:45 - 06.06.2024 21:00,11736.0,12779.0
06.06.2024 21:00 - 06.06.2024 21:15,11752.0,12852.0
06.06.2024 21:15 - 06.06.2024 21:30,11846.0,12885.0
06.06.2024 21:30 - 06.06.2024 21:45,11893.0,12921.0
06.06.2024 21:45 - 06.06.2024 22:00,11918.0,12951.0
06.06.2024 22:00 - 06.06.2024 22:15,11933.0,12909.0
06.06.2024 22:15 - 06.06.2024 22:30,11953.0,12908.0
06.06.2024 22:30 - 06.06.2024 22:45,11854.0,12755.0
06.06.2024 22:45 - 06.06.2024 23:00,11711.0,12546.0
06.06.2024 23:00 - 06.06.2024 23:15,11492.0,12388.0
06.06.2024 23:15 - 06.06.2024 23:30,11365.0,12202.0
06.06.2024 23:30 - 06.06.2024 23:45,11180.0,11986.0
06.06.2024 23:45 - 07.06.2024 00:00,11024.0,11823.0
07.06.2024 00:00 - 07.06.2024 00:15,10991.0,11592.0
07.06.2024 00:15 - 07.06.2024 00:30,10939.0,11382.0
07.06.2024 00:30 - 07.06.2024 00:45,10821.0,11226.0
07.06.2024 00:45 - 07.06.2024 01:00,10689.0,11094.0
07.06.2024 01:00 - 07.06.2024 01:15,10619.0,10991.0
07.06.2024 01:15 - 07.06.2024 01:30,10558.0,10867.0
07.06.2024 01:30 - 07.06.2024 01:45,10499.0,10737.0
07.06.2024 01:45 - 07.06.2024 02:00,10418.0,10628.0
07.06.2024 02:00 - 07.06.2024 02:15,10379.0,10588.0
07.06.2024 02:15 - 07.06.2024 02:30,10385.0,10496.0
07.06.2024 02:30 - 07.06.2024 02:45,10373.0,10485.0
07.06.2024 02:45 - 07.06.2024 03:00,10316.0,10420.0
07.06.2024 03:00 - 07.06.2024 03:15,10223.0,10369.0
07.06.2024 03:15 - 07.06.2024 03:30,10127.0,10333.0
07.06.2024 03:30 - 07.06.2024 03:45,10090.0,10308.0
07.06.2024 03:45 - 07.06.2024 04:00,10069.0,10305.0
07.06.2024 04:00 - 07.06.2024 04:15,10062.0,10288.0
07.06.2024 04:15 - 07.06.2024 04:30,10057.0,10261.0
07.06.2024 04:30 - 07.06.2024 04:45,10076.0,10262.0
07.06.2024 04:45 - 07.06.2024 05:00,10089.0,10302.0
07.06.2024 05:00 - 07.06.2024 05:15,10115.0,10356.0
07.06.2024 05:15 - 07.06.2024 05:30,10119.0,10380.0
07.06.2024 05:30 - 07.06.2024 05:45,10151.0,10446.0
07.06.2024 05:45 - 07.06.2024 06:00,10199.0,10527.0
07.06.2024 06:00 - 07.06.2024 06:15,10268.0,10679.0
07.06.2024 06:15 - 07.06.2024 06:30,10284.0,10757.0
07.06.2024 06:30 - 07.06.2024 06:45,10289.0,10895.0
07.06.2024 06:45 - 07.06.2024 07:00,10319.0,11102.0
07.06.2024 07:00 - 07.06.2024 07:15,10456.0,11414.0
07.06.2024 07:15 - 07.06.2024 07:30,10640.0,11637.0
07.06.2024 07:30 - 07.06.2024 07:45,10781.0,11900.0
07.06.2024 07:45 - 07.06.2024 08:00,10844.0,12140.0
07.06.2024 08:00 - 07.06.2024 08:15,10897.0,12262.0
07.06.2024 08:15 - 07.06.2024 08:30,10861.0,12372.0
07.06.2024 08:30 - 07.06.2024 08:45,10789.0,12475.0
07.06.2024 08:45 - 07.06.2024 09:00,10736.0,12645.0
07.06.2024 09:00 - 07.06.2024 09:15,10805.0,12755.0
07.06.2024 09:15 - 07.06.2024 09:30,10889.0,12716.0
07.06.2024 09:30 - 07.06.2024 09:45,10545.0,12713.0
07.06.2024 09:45 - 07.06.2024 10:00,10392.0,12805.0
07.06.2024 10:00 - 07.06.2024 10:15,10208.0,12785.0
07.06.2024 10:15 - 07.06.2024 10:30,10080.0,12778.0
07.06.2024 10:30 - 07.06.2024 10:45,10006.0,12790.0
07.06.2024 10:45 - 07.06.2024 11:00,9936.0,12912.0
07.06.2024 11:00 - 07.06.2024 11:15,9852.0,12891.0
07.06.2024 11:15 - 07.06.2024 11:30,9877.0,13015.0
07.06.2024 11:30 - 07.06.2024 11:45,9870.0,12998.0
07.06.2024 11:45 - 07.06.2024 12:00,9746.0,12984.0
07.06.2024 12:00 - 07.06.2024 12:15,9712.0,12998.0
07.06.2024 12:15 - 07.06.2024 12:30,9633.0,12929.0
07.06.2024 12:30 - 07.06.2024 12:45,9592.0,12841.0
07.06.2024 12:45 - 07.06.2024 13:00,9571.0,12859.0
07.06.2024 13:00 - 07.06.2024 13:15,9535.0,12920.0
07.06.2024 13:15 - 07.06.2024 13:30,9592.0,12935.0
07.06.2024 13:30 - 07.06.2024 13:45,9635.0,12926.0
07.06.2024 13:45 - 07.06.2024 14:00,9665.0,12919.0
07.06.2024 14:00 - 07.06.2024 14:15,9713.0,12825.0
07.06.2024 14:15 - 07.06.2024 14:30,9541.0,12712.0
07.06.2024 14:30 - 07.06.2024 14:45,9581.0,12639.0
07.06.2024 14:45 - 07.06.2024 15:00,9646.0,12648.0
07.06.2024 15:00 - 07.06.2024 15:15,9767.0,12704.0
07.06.2024 15:15 - 07.06.2024 15:30,9928.0,12589.0
07.06.2024 15:30 - 07.06.2024 15:45,9960.0,12547.0
07.06.2024 15:45 - 07.06.2024 16:00,9976.0,12587.0
07.06.2024 16:00 - 07.06.2024 16:15,10008.0,12638.0
07.06.2024 16:15 - 07.06.2024 16:30,10032.0,12572.0
07.06.2024 16:30 - 07.06.2024 16:45,10099.0,12561.0
07.06.2024 16:45 - 07.06.2024 17:00,10243.0,12618.0
07.06.2024 17:00 - 07.06.2024 17:15,10479.0,12663.0
07.06.2024 17:15 - 07.06.2024 17:30,10761.0,12666.0
07.06.2024 17:30 - 07.06.2024 17:45,11006.0,12678.0
07.06.2024 17:45 - 07.06.2024 18:00,11146.0,12692.0
07.06.2024 18:00 - 07.06.2024 18:15,11115.0,12569.0
07.06.2024 18:15 - 07.06.2024 18:30,11068.0,12461.0
07.06.2024 18:30 - 07.06.2024 18:45,11082.0,12394.0
07.06.2024 18:45 - 07.06.2024 19:00,11144.0,12365.0
07.06.2024 19:00 - 07.06.2024 19:15,11198.0,12313.0
07.06.2024 19:15 - 07.06.2024 19:30,11107.0,12278.0
07.06.2024 19:30 - 07.06.2024 19:45,11053.0,12253.0
07.06.2024 19:45 - 07.06.2024 20:00,11104.0,12335.0
07.06.2024 20:00 - 07.06.2024 20:15,11155.0,12342.0
07.06.2024 20:15 - 07.06.2024 20:30,11201.0,12293.0
07.06.2024 20:30 - 07.06.2024 20:45,11260.0,12355.0
07.06.2024 20:45 - 07.06.2024 21:00,11302.0,12443.0
07.06.2024 21:00 - 07.06.2024 21:15,11295.0,12493.0
07.06.2024 21:15 - 07.06.2024 21:30,11309.0,12488.0
07.06.2024 21:30 - 07.06.2024 21:45,11271.0,12483.0
07.06.2024 21:45 - 07.06.2024 22:00,11256.0,12461.0
07.06.2024 22:00 - 07.06.2024 22:15,11263.0,12499.0
07.06.2024 22:15 - 07.06.2024 22:30,11191.0,12518.0
07.06.2024 22:30 - 07.06.2024 22:45,11072.0,12369.0
07.06.2024 22:45 - 07.06.2024 23:00,10876.0,12229.0
07.06.2024 23:00 - 07.06.2024 23:15,10738.0,12192.0
07.06.2024 23:15 - 07.06.2024 23:30,10699.0,12049.0
07.06.2024 23:30 - 07.06.2024 23:45,10683.0,11870.0
07.06.2024 23:45 - 08.06.2024 00:00,10607.0,11729.0
08.06.2024 00:00 - 08.06.2024 00:15,10522.0,11576.0
08.06.2024 00:15 - 08.06.2024 00:30,10428.0,11342.0
08.06.2024 00:30 - 08.06.2024 00:45,10295.0,11138.0
08.06.2024 00:45 - 08.06.2024 01:00,10172.0,11010.0
08.06.2024 01:00 - 08.06.2024 01:15,10072.0,10913.0
08.06.2024 01:15 - 08.06.2024 01:30,10005.0,10771.0
08.06.2024 01:30 - 08.06.2024 01:45,9938.0,10676.0
08.06.2024 01:45 - 08.06.2024 02:00,9849.0,10557.0
08.06.2024 02:00 - 08.06.2024 02:15,9747.0,10562.0
08.06.2024 02:15 - 08.06.2024 02:30,9709.0,10448.0
08.06.2024 02:30 - 08.06.2024 02:45,9654.0,10391.0
08.06.2024 02:45 - 08.06.2024 03:00,9593.0,10312.0
08.06.2024 03:00 - 08.06.2024 03:15,9552.0,10253.0
08.06.2024 03:15 - 08.06.2024 03:30,9533.0,10185.0
08.06.2024 03:30 - 08.06.2024 03:45,9528.0,10170.0
08.06.2024 03:45 - 08.06.2024 04:00,9518.0,10135.0
08.06.2024 04:00 - 08.06.2024 04:15,9508.0,10132.0
08.06.2024 04:15 - 08.06.2024 04:30,9496.0,10082.0
08.06.2024 04:30 - 08.06.2024 04:45,9451.0,10067.0
08.06.2024 04:45 - 08.06.2024 05:00,9456.0,10115.0
08.06.2024 05:00 - 08.06.2024 05:15,9484.0,10036.0
08.06.2024 05:15 - 08.06.2024 05:30,9495.0,9898.0
08.06.2024 05:30 - 08.06.2024 05:45,9474.0,9855.0
08.06.2024 05:45 - 08.06.2024 06:00,9467.0,9786.0
08.06.2024 06:00 - 08.06.2024 06:15,9475.0,9829.0
08.06.2024 06:15 - 08.06.2024 06:30,9459.0,9720.0
08.06.2024 06:30 - 08.06.2024 06:45,9435.0,9728.0
08.06.2024 06:45 - 08.06.2024 07:00,9439.0,9757.0
08.06.2024 07:00 - 08.06.2024 07:15,9456.0,9818.0
08.06.2024 07:15 - 08.06.2024 07:30,9420.0,9861.0
08.06.2024 07:30 - 08.06.2024 07:45,9392.0,10000.0
08.06.2024 07:45 - 08.06.2024 08:00,9430.0,10215.0
08.06.2024 08:00 - 08.06.2024 08:15,9584.0,10250.0
08.06.2024 08:15 - 08.06.2024 08:30,9788.0,10428.0
08.06.2024 08:30 - 08.06.2024 08:45,9826.0,10512.0
08.06.2024 08:45 - 08.06.2024 09:00,9863.0,10710.0
08.06.2024 09:00 - 08.06.2024 09:15,9974.0,10881.0
08.06.2024 09:15 - 08.06.2024 09:30,9962.0,10903.0
08.06.2024 09:30 - 08.06.2024 09:45,9992.0,11006.0
08.06.2024 09:45 - 08.06.2024 10:00,9960.0,11202.0
08.06.2024 10:00 - 08.06.2024 10:15,9955.0,11242.0
08.06.2024 10:15 - 08.06.2024 10:30,9918.0,11294.0
08.06.2024 10:30 - 08.06.2024 10:45,9916.0,11263.0
08.06.2024 10:45 - 08.06.2024 11:00,9934.0,11387.0
08.06.2024 11:00 - 08.06.2024 11:15,9891.0,11314.0
08.06.2024 11:15 - 08.06.2024 11:30,9791.0,11392.0
08.06.2024 11:30 - 08.06.2024 11:45,9735.0,11366.0
08.06.2024 11:45 - 08.06.2024 12:00,11187.0,11394.0
08.06.2024 12:00 - 08.06.2024 12:15,12663.0,11370.0
08.06.2024 12:15 - 08.06.2024 12:30,9666.0,11397.0
08.06.2024 12:30 - 08.06.2024 12:45,9549.0,11336.0
08.06.2024 12:45 - 08.06.2024 13:00,9542.0,11310.0
08.06.2024 13:00 - 08.06.2024 13:15,9492.0,11292.0
08.06.2024 13:15 - 08.06.2024 13:30,9324.0,11245.0
08.06.2024 13:30 - 08.06.2024 13:45,9141.0,11226.0
08.06.2024 13:45 - 08.06.2024 14:00,9041.0,11188.0
08.06.2024 14:00 - 08.06.2024 14:15,8897.0,11144.0
08.06.2024 14:15 - 08.06.2024 14:30,9880.0,11098.0
08.06.2024 14:30 - 08.06.2024 14:45,11464.0,11043.0
08.06.2024 14:45 - 08.06.2024 15:00,10361.0,10936.0
08.06.2024 15:00 - 08.06.2024 15:15,9489.0,11008.0
08.06.2024 15:15 - 08.06.2024 15:30,8476.0,10960.0
08.06.2024 15:30 - 08.06.2024 15:45,8477.0,10882.0
08.06.2024 15:45 - 08.06.2024 16:00,8456.0,10884.0
08.06.2024 16:00 - 08.06.2024 16:15,8372.0,10981.0
08.06.2024 16:15 - 08.06.2024 16:30,8436.0,10987.0
08.06.2024 16:30 - 08.06.2024 16:45,8449.0,11057.0
08.06.2024 16:45 - 08.06.2024 17:00,8441.0,11205.0
08.06.2024 17:00 - 08.06.2024 17:15,8552.0,11486.0
08.06.2024 17:15 - 08.06.2024 17:30,8735.0,11618.0
08.06.2024 17:30 - 08.06.2024 17:45,8856.0,11688.0
08.06.2024 17:45 - 08.06.2024 18:00,8996.0,11779.0
08.06.2024 18:00 - 08.06.2024 18:15,9257.0,11847.0
08.06.2024 18:15 - 08.06.2024 18:30,9506.0,11907.0
08.06.2024 18:30 - 08.06.2024 18:45,9614.0,11828.0
08.06.2024 18:45 - 08.06.2024 19:00,9752.0,11848.0
08.06.2024 19:00 - 08.06.2024 19:15,9852.0,11813.0
08.06.2024 19:15 - 08.06.2024 19:30,9969.0,11749.0
08.06.2024 19:30 - 08.06.2024 19:45,10116.0,11668.0
08.06.2024 19:45 - 08.06.2024 20:00,10284.0,10363.0
08.06.2024 20:00 - 08.06.2024 20:15,10422.0,9983.0
08.06.2024 20:15 - 08.06.2024 20:30,10565.0,11683.0
08.06.2024 20:30 - 08.06.2024 20:45,10668.0,11636.0
08.06.2024 20:45 - 08.06.2024 21:00,10758.0,11655.0
08.06.2024 21:00 - 08.06.2024 21:15,10807.0,11647.0
08.06.2024 21:15 - 08.06.2024 21:30,10933.0,11647.0
08.06.2024 21:30 - 08.06.2024 21:45,11029.0,11687.0
08.06.2024 21:45 - 08.06.2024 22:00,11080.0,11711.0
08.06.2024 22:00 - 08.06.2024 22:15,11057.0,11737.0
08.06.2024 22:15 - 08.06.2024 22:30,10987.0,11760.0
08.06.2024 22:30 - 08.06.2024 22:45,10920.0,11681.0
08.06.2024 22:45 - 08.06.2024 23:00,10811.0,11577.0
08.06.2024 23:00 - 08.06.2024 23:15,10654.0,11447.0
08.06.2024 23:15 - 08.06.2024 23:30,10612.0,11337.0
08.06.2024 23:30 - 08.06.2024 23:45,10525.0,11166.0
08.06.2024 23:45 - 09.06.2024 00:00,10342.0,11055.0
09.06.2024 00:00 - 09.06.2024 00:15,9932.0,10990.0
09.06.2024 00:15 - 09.06.2024 00:30,9866.0,10819.0
09.06.2024 00:30 - 09.06.2024 00:45,9761.0,10783.0
09.06.2024 00:45 - 09.06.2024 01:00,9649.0,10671.0
09.06.2024 01:00 - 09.06.2024 01:15,9504.0,10438.0
09.06.2024 01:15 - 09.06.2024 01:30,9424.0,10351.0
09.06.2024 01:30 - 09.06.2024 01:45,9377.0,10310.0
09.06.2024 01:45 - 09.06.2024 02:00,9272.0,10219.0
09.06.2024 02:00 - 09.06.2024 02:15,9225.0,10143.0
09.06.2024 02:15 - 09.06.2024 02:30,9169.0,10119.0
09.06.2024 02:30 - 09.06.2024 02:45,9137.0,10098.0
09.06.2024 02:45 - 09.06.2024 03:00,9080.0,10012.0
09.06.2024 03:00 - 09.06.2024 03:15,9052.0,9984.0
09.06.2024 03:15 - 09.06.2024 03:30,9036.0,9971.0
09.06.2024 03:30 - 09.06.2024 03:45,9025.0,9941.0
09.06.2024 03:45 - 09.06.2024 04:00,8984.0,9965.0
09.06.2024 04:00 - 09.06.2024 04:15,8954.0,9812.0
09.06.2024 04:15 - 09.06.2024 04:30,8951.0,9805.0
09.06.2024 04:30 - 09.06.2024 04:45,8931.0,9780.0
09.06.2024 04:45 - 09.06.2024 05:00,8915.0,9709.0
09.06.2024 05:00 - 09.06.2024 05:15,8874.0,9626.0
09.06.2024 05:15 - 09.06.2024 05:30,8814.0,9619.0
09.06.2024 05:30 - 09.06.2024 05:45,8748.0,9521.0
09.06.2024 05:45 - 09.06.2024 06:00,8689.0,9413.0
09.06.2024 06:00 - 09.06.2024 06:15,8755.0,9281.0
09.06.2024 06:15 - 09.06.2024 06:30,8834.0,9149.0
09.06.2024 06:30 - 09.06.2024 06:45,8732.0,9153.0
09.06.2024 06:45 - 09.06.2024 07:00,8726.0,9155.0
09.06.2024 07:00 - 09.06.2024 07:15,8826.0,9071.0
09.06.2024 07:15 - 09.06.2024 07:30,8954.0,9056.0
09.06.2024 07:30 - 09.06.2024 07:45,8948.0,9139.0
09.06.2024 07:45 - 09.06.2024 08:00,9057.0,9273.0
09.06.2024 08:00 - 09.06.2024 08:15,9345.0,9301.0
09.06.2024 08:15 - 09.06.2024 08:30,9369.0,9418.0
09.06.2024 08:30 - 09.06.2024 08:45,9320.0,9536.0
09.06.2024 08:45 - 09.06.2024 09:00,9370.0,9784.0
09.06.2024 09:00 - 09.06.2024 09:15,9644.0,9817.0
09.06.2024 09:15 - 09.06.2024 09:30,9636.0,9904.0
09.06.2024 09:30 - 09.06.2024 09:45,9671.0,9997.0
09.06.2024 09:45 - 09.06.2024 10:00,9761.0,10078.0
09.06.2024 10:00 - 09.06.2024 10:15,9891.0,10166.0
09.06.2024 10:15 - 09.06.2024 10:30,10042.0,10251.0
09.06.2024 10:30 - 09.06.2024 10:45,10154.0,10354.0
09.06.2024 10:45 - 09.06.2024 11:00,10250.0,10471.0
09.06.2024 11:00 - 09.06.2024 11:15,10243.0,10550.0
09.06.2024 11:15 - 09.06.2024 11:30,10238.0,10503.0
09.06.2024 11:30 - 09.06.2024 11:45,10149.0,10595.0
09.06.2024 11:45 - 09.06.2024 12:00,10221.0,10692.0
09.06.2024 12:00 - 09.06.2024 12:15,10057.0,10722.0
09.06.2024 12:15 - 09.06.2024 12:30,9965.0,10743.0
09.06.2024 12:30 - 09.06.2024 12:45,9895.0,10742.0
09.06.2024 12:45 - 09.06.2024 13:00,9778.0,10758.0
09.06.2024 13:00 - 09.06.2024 13:15,9700.0,10696.0
09.06.2024 13:15 - 09.06.2024 13:30,9612.0,10730.0
09.06.2024 13:30 - 09.06.2024 13:45,9532.0,10648.0
09.06.2024 13:45 - 09.06.2024 14:00,9474.0,10638.0
09.06.2024 14:00 - 09.06.2024 14:15,9487.0,10633.0
09.06.2024 14:15 - 09.06.2024 14:30,9290.0,10594.0
09.06.2024 14:30 - 09.06.2024 14:45,9214.0,10613.0
09.06.2024 14:45 - 09.06.2024 15:00,9199.0,10586.0
09.06.2024 15:00 - 09.06.2024 15:15,9200.0,10637.0
09.06.2024 15:15 - 09.06.2024 15:30,9283.0,10597.0
09.06.2024 15:30 - 09.06.2024 15:45,9320.0,10609.0
09.06.2024 15:45 - 09.06.2024 16:00,9317.0,10646.0
09.06.2024 16:00 - 09.06.2024 16:15,9246.0,10686.0
09.06.2024 16:15 - 09.06.2024 16:30,9259.0,10647.0
09.06.2024 16:30 - 09.06.2024 16:45,9232.0,10748.0
09.06.2024 16:45 - 09.06.2024 17:00,9344.0,10845.0
09.06.2024 17:00 - 09.06.2024 17:15,9360.0,11169.0
09.06.2024 17:15 - 09.06.2024 17:30,9555.0,11354.0
09.06.2024 17:30 - 09.06.2024 17:45,9741.0,11380.0
