Time__CET_CEST_,Day_ahead_Total_Load_Forecast__MW____BZN_NL,Actual_Total_Load__MW____BZN_NL
14.07.2023 16:45 - 14.07.2023 17:00,8306.0,13089.0
14.07.2023 17:00 - 14.07.2023 17:15,8673.0,13196.0
14.07.2023 17:15 - 14.07.2023 17:30,9155.0,13324.0
14.07.2023 17:30 - 14.07.2023 17:45,9620.0,13440.0
14.07.2023 17:45 - 14.07.2023 18:00,10020.0,13543.0
14.07.2023 18:00 - 14.07.2023 18:15,10247.0,13393.0
14.07.2023 18:15 - 14.07.2023 18:30,10379.0,13312.0
14.07.2023 18:30 - 14.07.2023 18:45,10531.0,13231.0
14.07.2023 18:45 - 14.07.2023 19:00,10758.0,13180.0
14.07.2023 19:00 - 14.07.2023 19:15,10953.0,13158.0
14.07.2023 19:15 - 14.07.2023 19:30,11126.0,13099.0
14.07.2023 19:30 - 14.07.2023 19:45,11357.0,13094.0
14.07.2023 19:45 - 14.07.2023 20:00,11594.0,13091.0
14.07.2023 20:00 - 14.07.2023 20:15,11802.0,13032.0
14.07.2023 20:15 - 14.07.2023 20:30,11993.0,13063.0
14.07.2023 20:30 - 14.07.2023 20:45,12158.0,13058.0
14.07.2023 20:45 - 14.07.2023 21:00,12280.0,13024.0
14.07.2023 21:00 - 14.07.2023 21:15,12384.0,12973.0
14.07.2023 21:15 - 14.07.2023 21:30,12406.0,12806.0
14.07.2023 21:30 - 14.07.2023 21:45,12382.0,12784.0
14.07.2023 21:45 - 14.07.2023 22:00,12343.0,12782.0
14.07.2023 22:00 - 14.07.2023 22:15,12281.0,12738.0
14.07.2023 22:15 - 14.07.2023 22:30,12316.0,12726.0
14.07.2023 22:30 - 14.07.2023 22:45,12304.0,12581.0
14.07.2023 22:45 - 14.07.2023 23:00,12175.0,12432.0
14.07.2023 23:00 - 14.07.2023 23:15,12080.0,12324.0
14.07.2023 23:15 - 14.07.2023 23:30,12047.0,12210.0
14.07.2023 23:30 - 14.07.2023 23:45,11929.0,12044.0
14.07.2023 23:45 - 15.07.2023 00:00,11750.0,11850.0
15.07.2023 00:00 - 15.07.2023 00:15,11997.0,11644.0
15.07.2023 00:15 - 15.07.2023 00:30,11893.0,11448.0
15.07.2023 00:30 - 15.07.2023 00:45,11711.0,11373.0
15.07.2023 00:45 - 15.07.2023 01:00,11537.0,11261.0
15.07.2023 01:00 - 15.07.2023 01:15,11370.0,11136.0
15.07.2023 01:15 - 15.07.2023 01:30,11234.0,11028.0
15.07.2023 01:30 - 15.07.2023 01:45,11087.0,10876.0
15.07.2023 01:45 - 15.07.2023 02:00,10955.0,10815.0
15.07.2023 02:00 - 15.07.2023 02:15,10836.0,10770.0
15.07.2023 02:15 - 15.07.2023 02:30,10782.0,10715.0
15.07.2023 02:30 - 15.07.2023 02:45,10708.0,10655.0
15.07.2023 02:45 - 15.07.2023 03:00,10632.0,10664.0
15.07.2023 03:00 - 15.07.2023 03:15,10589.0,10639.0
15.07.2023 03:15 - 15.07.2023 03:30,10566.0,10570.0
15.07.2023 03:30 - 15.07.2023 03:45,10512.0,10550.0
15.07.2023 03:45 - 15.07.2023 04:00,10476.0,10542.0
15.07.2023 04:00 - 15.07.2023 04:15,10446.0,10534.0
15.07.2023 04:15 - 15.07.2023 04:30,10416.0,10451.0
15.07.2023 04:30 - 15.07.2023 04:45,10377.0,10419.0
15.07.2023 04:45 - 15.07.2023 05:00,10364.0,10436.0
15.07.2023 05:00 - 15.07.2023 05:15,10326.0,10404.0
15.07.2023 05:15 - 15.07.2023 05:30,10257.0,10342.0
15.07.2023 05:30 - 15.07.2023 05:45,10130.0,10262.0
15.07.2023 05:45 - 15.07.2023 06:00,10071.0,10276.0
15.07.2023 06:00 - 15.07.2023 06:15,10066.0,10320.0
15.07.2023 06:15 - 15.07.2023 06:30,10012.0,10264.0
15.07.2023 06:30 - 15.07.2023 06:45,9925.0,10281.0
15.07.2023 06:45 - 15.07.2023 07:00,9805.0,10283.0
15.07.2023 07:00 - 15.07.2023 07:15,9626.0,10372.0
15.07.2023 07:15 - 15.07.2023 07:30,9454.0,10454.0
15.07.2023 07:30 - 15.07.2023 07:45,9279.0,10482.0
15.07.2023 07:45 - 15.07.2023 08:00,9084.0,10595.0
15.07.2023 08:00 - 15.07.2023 08:15,8878.0,10646.0
15.07.2023 08:15 - 15.07.2023 08:30,8617.0,10738.0
15.07.2023 08:30 - 15.07.2023 08:45,8410.0,10860.0
15.07.2023 08:45 - 15.07.2023 09:00,8221.0,11022.0
15.07.2023 09:00 - 15.07.2023 09:15,8027.0,11090.0
15.07.2023 09:15 - 15.07.2023 09:30,7805.0,11191.0
15.07.2023 09:30 - 15.07.2023 09:45,7517.0,11329.0
15.07.2023 09:45 - 15.07.2023 10:00,7281.0,11434.0
15.07.2023 10:00 - 15.07.2023 10:15,7037.0,11498.0
15.07.2023 10:15 - 15.07.2023 10:30,6717.0,11594.0
15.07.2023 10:30 - 15.07.2023 10:45,6438.0,11612.0
15.07.2023 10:45 - 15.07.2023 11:00,6199.0,11676.0
15.07.2023 11:00 - 15.07.2023 11:15,5954.0,11757.0
15.07.2023 11:15 - 15.07.2023 11:30,5690.0,11786.0
15.07.2023 11:30 - 15.07.2023 11:45,5477.0,11797.0
15.07.2023 11:45 - 15.07.2023 12:00,5325.0,11828.0
15.07.2023 12:00 - 15.07.2023 12:15,5148.0,11856.0
15.07.2023 12:15 - 15.07.2023 12:30,4892.0,11852.0
15.07.2023 12:30 - 15.07.2023 12:45,4732.0,11753.0
15.07.2023 12:45 - 15.07.2023 13:00,4585.0,11765.0
15.07.2023 13:00 - 15.07.2023 13:15,4515.0,11725.0
15.07.2023 13:15 - 15.07.2023 13:30,4473.0,11714.0
15.07.2023 13:30 - 15.07.2023 13:45,4449.0,11683.0
15.07.2023 13:45 - 15.07.2023 14:00,4429.0,11577.0
15.07.2023 14:00 - 15.07.2023 14:15,4367.0,11540.0
15.07.2023 14:15 - 15.07.2023 14:30,4305.0,11583.0
15.07.2023 14:30 - 15.07.2023 14:45,4275.0,11572.0
15.07.2023 14:45 - 15.07.2023 15:00,4303.0,11584.0
15.07.2023 15:00 - 15.07.2023 15:15,4420.0,11627.0
15.07.2023 15:15 - 15.07.2023 15:30,4547.0,11785.0
15.07.2023 15:30 - 15.07.2023 15:45,4655.0,11778.0
15.07.2023 15:45 - 15.07.2023 16:00,4866.0,11797.0
15.07.2023 16:00 - 15.07.2023 16:15,5163.0,11829.0
15.07.2023 16:15 - 15.07.2023 16:30,5462.0,11864.0
15.07.2023 16:30 - 15.07.2023 16:45,5851.0,11906.0
15.07.2023 16:45 - 15.07.2023 17:00,6298.0,11982.0
15.07.2023 17:00 - 15.07.2023 17:15,6734.0,12128.0
15.07.2023 17:15 - 15.07.2023 17:30,7227.0,12235.0
15.07.2023 17:30 - 15.07.2023 17:45,7750.0,12247.0
15.07.2023 17:45 - 15.07.2023 18:00,8252.0,12343.0
15.07.2023 18:00 - 15.07.2023 18:15,8643.0,12314.0
15.07.2023 18:15 - 15.07.2023 18:30,8950.0,12178.0
15.07.2023 18:30 - 15.07.2023 18:45,9259.0,12058.0
15.07.2023 18:45 - 15.07.2023 19:00,9565.0,11994.0
15.07.2023 19:00 - 15.07.2023 19:15,9838.0,11966.0
15.07.2023 19:15 - 15.07.2023 19:30,10152.0,11975.0
15.07.2023 19:30 - 15.07.2023 19:45,10504.0,11963.0
15.07.2023 19:45 - 15.07.2023 20:00,10814.0,11957.0
15.07.2023 20:00 - 15.07.2023 20:15,11146.0,11997.0
15.07.2023 20:15 - 15.07.2023 20:30,11492.0,11942.0
15.07.2023 20:30 - 15.07.2023 20:45,11771.0,11934.0
15.07.2023 20:45 - 15.07.2023 21:00,11973.0,11901.0
15.07.2023 21:00 - 15.07.2023 21:15,12136.0,11901.0
15.07.2023 21:15 - 15.07.2023 21:30,12262.0,11967.0
15.07.2023 21:30 - 15.07.2023 21:45,12338.0,11976.0
15.07.2023 21:45 - 15.07.2023 22:00,12370.0,12021.0
15.07.2023 22:00 - 15.07.2023 22:15,12410.0,12080.0
15.07.2023 22:15 - 15.07.2023 22:30,12509.0,12080.0
15.07.2023 22:30 - 15.07.2023 22:45,12574.0,12006.0
15.07.2023 22:45 - 15.07.2023 23:00,12530.0,11885.0
15.07.2023 23:00 - 15.07.2023 23:15,12437.0,11785.0
15.07.2023 23:15 - 15.07.2023 23:30,12336.0,11673.0
15.07.2023 23:30 - 15.07.2023 23:45,12249.0,11514.0
15.07.2023 23:45 - 16.07.2023 00:00,12172.0,11465.0
16.07.2023 00:00 - 16.07.2023 00:15,12138.0,11274.0
16.07.2023 00:15 - 16.07.2023 00:30,12114.0,11181.0
16.07.2023 00:30 - 16.07.2023 00:45,12017.0,11046.0
16.07.2023 00:45 - 16.07.2023 01:00,11867.0,10967.0
16.07.2023 01:00 - 16.07.2023 01:15,11760.0,10863.0
16.07.2023 01:15 - 16.07.2023 01:30,11670.0,10743.0
16.07.2023 01:30 - 16.07.2023 01:45,11592.0,10679.0
16.07.2023 01:45 - 16.07.2023 02:00,11489.0,10557.0
16.07.2023 02:00 - 16.07.2023 02:15,11412.0,10448.0
16.07.2023 02:15 - 16.07.2023 02:30,11350.0,10352.0
16.07.2023 02:30 - 16.07.2023 02:45,11227.0,10314.0
16.07.2023 02:45 - 16.07.2023 03:00,11115.0,10227.0
16.07.2023 03:00 - 16.07.2023 03:15,11046.0,10184.0
16.07.2023 03:15 - 16.07.2023 03:30,11006.0,10153.0
16.07.2023 03:30 - 16.07.2023 03:45,11004.0,10081.0
16.07.2023 03:45 - 16.07.2023 04:00,11020.0,10059.0
16.07.2023 04:00 - 16.07.2023 04:15,10994.0,10068.0
16.07.2023 04:15 - 16.07.2023 04:30,10932.0,10050.0
16.07.2023 04:30 - 16.07.2023 04:45,10911.0,10017.0
16.07.2023 04:45 - 16.07.2023 05:00,10902.0,10010.0
16.07.2023 05:00 - 16.07.2023 05:15,10865.0,9973.0
16.07.2023 05:15 - 16.07.2023 05:30,10814.0,9939.0
16.07.2023 05:30 - 16.07.2023 05:45,10730.0,9831.0
16.07.2023 05:45 - 16.07.2023 06:00,10654.0,9771.0
16.07.2023 06:00 - 16.07.2023 06:15,10537.0,9662.0
16.07.2023 06:15 - 16.07.2023 06:30,10350.0,9541.0
16.07.2023 06:30 - 16.07.2023 06:45,10115.0,9470.0
16.07.2023 06:45 - 16.07.2023 07:00,9834.0,9428.0
16.07.2023 07:00 - 16.07.2023 07:15,9495.0,9448.0
16.07.2023 07:15 - 16.07.2023 07:30,9109.0,9454.0
16.07.2023 07:30 - 16.07.2023 07:45,8733.0,9503.0
16.07.2023 07:45 - 16.07.2023 08:00,8389.0,9617.0
16.07.2023 08:00 - 16.07.2023 08:15,7983.0,9661.0
16.07.2023 08:15 - 16.07.2023 08:30,7509.0,9775.0
16.07.2023 08:30 - 16.07.2023 08:45,7098.0,9890.0
16.07.2023 08:45 - 16.07.2023 09:00,6689.0,10000.0
16.07.2023 09:00 - 16.07.2023 09:15,6310.0,10086.0
16.07.2023 09:15 - 16.07.2023 09:30,5943.0,10204.0
16.07.2023 09:30 - 16.07.2023 09:45,5622.0,10285.0
16.07.2023 09:45 - 16.07.2023 10:00,5361.0,10379.0
16.07.2023 10:00 - 16.07.2023 10:15,5064.0,10501.0
16.07.2023 10:15 - 16.07.2023 10:30,4592.0,10574.0
16.07.2023 10:30 - 16.07.2023 10:45,4216.0,10615.0
16.07.2023 10:45 - 16.07.2023 11:00,3897.0,10622.0
16.07.2023 11:00 - 16.07.2023 11:15,3637.0,10761.0
16.07.2023 11:15 - 16.07.2023 11:30,3375.0,10759.0
16.07.2023 11:30 - 16.07.2023 11:45,3166.0,10872.0
16.07.2023 11:45 - 16.07.2023 12:00,2976.0,10893.0
16.07.2023 12:00 - 16.07.2023 12:15,2861.0,10941.0
16.07.2023 12:15 - 16.07.2023 12:30,2726.0,10977.0
16.07.2023 12:30 - 16.07.2023 12:45,2668.0,10956.0
16.07.2023 12:45 - 16.07.2023 13:00,2655.0,10991.0
16.07.2023 13:00 - 16.07.2023 13:15,2680.0,10980.0
16.07.2023 13:15 - 16.07.2023 13:30,2750.0,10984.0
16.07.2023 13:30 - 16.07.2023 13:45,2862.0,10920.0
16.07.2023 13:45 - 16.07.2023 14:00,3032.0,10869.0
16.07.2023 14:00 - 16.07.2023 14:15,3267.0,10849.0
16.07.2023 14:15 - 16.07.2023 14:30,3464.0,10846.0
16.07.2023 14:30 - 16.07.2023 14:45,3715.0,10772.0
16.07.2023 14:45 - 16.07.2023 15:00,3920.0,10761.0
16.07.2023 15:00 - 16.07.2023 15:15,4097.0,10781.0
16.07.2023 15:15 - 16.07.2023 15:30,4318.0,10751.0
16.07.2023 15:30 - 16.07.2023 15:45,4583.0,10760.0
16.07.2023 15:45 - 16.07.2023 16:00,4829.0,10785.0
16.07.2023 16:00 - 16.07.2023 16:15,5169.0,10843.0
16.07.2023 16:15 - 16.07.2023 16:30,5617.0,10843.0
16.07.2023 16:30 - 16.07.2023 16:45,5952.0,10879.0
16.07.2023 16:45 - 16.07.2023 17:00,6310.0,11012.0
16.07.2023 17:00 - 16.07.2023 17:15,6797.0,11138.0
16.07.2023 17:15 - 16.07.2023 17:30,7359.0,11218.0
16.07.2023 17:30 - 16.07.2023 17:45,7629.0,11350.0
16.07.2023 17:45 - 16.07.2023 18:00,7935.0,11388.0
16.07.2023 18:00 - 16.07.2023 18:15,8282.0,11508.0
16.07.2023 18:15 - 16.07.2023 18:30,8591.0,11596.0
16.07.2023 18:30 - 16.07.2023 18:45,8943.0,11501.0
16.07.2023 18:45 - 16.07.2023 19:00,9315.0,11460.0
16.07.2023 19:00 - 16.07.2023 19:15,9701.0,11381.0
16.07.2023 19:15 - 16.07.2023 19:30,10060.0,11389.0
16.07.2023 19:30 - 16.07.2023 19:45,10446.0,11421.0
16.07.2023 19:45 - 16.07.2023 20:00,10739.0,11452.0
16.07.2023 20:00 - 16.07.2023 20:15,11034.0,11511.0
16.07.2023 20:15 - 16.07.2023 20:30,11375.0,11617.0
16.07.2023 20:30 - 16.07.2023 20:45,11621.0,11659.0
16.07.2023 20:45 - 16.07.2023 21:00,11823.0,11733.0
16.07.2023 21:00 - 16.07.2023 21:15,11994.0,11845.0
16.07.2023 21:15 - 16.07.2023 21:30,12126.0,11896.0
16.07.2023 21:30 - 16.07.2023 21:45,12247.0,11907.0
16.07.2023 21:45 - 16.07.2023 22:00,12321.0,11928.0
16.07.2023 22:00 - 16.07.2023 22:15,12381.0,11991.0
16.07.2023 22:15 - 16.07.2023 22:30,12430.0,11972.0
16.07.2023 22:30 - 16.07.2023 22:45,12461.0,11866.0
16.07.2023 22:45 - 16.07.2023 23:00,12404.0,11740.0
16.07.2023 23:00 - 16.07.2023 23:15,12302.0,11612.0
16.07.2023 23:15 - 16.07.2023 23:30,12157.0,11501.0
16.07.2023 23:30 - 16.07.2023 23:45,11903.0,11296.0
16.07.2023 23:45 - 17.07.2023 00:00,11782.0,11150.0
17.07.2023 00:00 - 17.07.2023 00:15,11754.0,11035.0
17.07.2023 00:15 - 17.07.2023 00:30,11783.0,10934.0
17.07.2023 00:30 - 17.07.2023 00:45,11720.0,10810.0
17.07.2023 00:45 - 17.07.2023 01:00,11566.0,10713.0
17.07.2023 01:00 - 17.07.2023 01:15,11455.0,10666.0
17.07.2023 01:15 - 17.07.2023 01:30,11376.0,10593.0
17.07.2023 01:30 - 17.07.2023 01:45,11293.0,10507.0
17.07.2023 01:45 - 17.07.2023 02:00,11230.0,10424.0
17.07.2023 02:00 - 17.07.2023 02:15,11168.0,10380.0
17.07.2023 02:15 - 17.07.2023 02:30,11089.0,10349.0
17.07.2023 02:30 - 17.07.2023 02:45,10995.0,10268.0
17.07.2023 02:45 - 17.07.2023 03:00,10872.0,10268.0
17.07.2023 03:00 - 17.07.2023 03:15,10833.0,10245.0
17.07.2023 03:15 - 17.07.2023 03:30,10842.0,10220.0
17.07.2023 03:30 - 17.07.2023 03:45,10800.0,10184.0
17.07.2023 03:45 - 17.07.2023 04:00,10774.0,10188.0
17.07.2023 04:00 - 17.07.2023 04:15,10772.0,10190.0
17.07.2023 04:15 - 17.07.2023 04:30,10825.0,10225.0
17.07.2023 04:30 - 17.07.2023 04:45,10885.0,10215.0
17.07.2023 04:45 - 17.07.2023 05:00,10915.0,10268.0
17.07.2023 05:00 - 17.07.2023 05:15,10901.0,10362.0
17.07.2023 05:15 - 17.07.2023 05:30,10865.0,10397.0
17.07.2023 05:30 - 17.07.2023 05:45,10824.0,10430.0
17.07.2023 05:45 - 17.07.2023 06:00,10819.0,10497.0
17.07.2023 06:00 - 17.07.2023 06:15,10864.0,10749.0
17.07.2023 06:15 - 17.07.2023 06:30,10985.0,10844.0
17.07.2023 06:30 - 17.07.2023 06:45,11037.0,10996.0
17.07.2023 06:45 - 17.07.2023 07:00,10971.0,11145.0
17.07.2023 07:00 - 17.07.2023 07:15,10870.0,11480.0
17.07.2023 07:15 - 17.07.2023 07:30,10784.0,11681.0
17.07.2023 07:30 - 17.07.2023 07:45,10616.0,11927.0
17.07.2023 07:45 - 17.07.2023 08:00,10474.0,12141.0
17.07.2023 08:00 - 17.07.2023 08:15,10206.0,12359.0
17.07.2023 08:15 - 17.07.2023 08:30,9781.0,12504.0
17.07.2023 08:30 - 17.07.2023 08:45,9351.0,12697.0
17.07.2023 08:45 - 17.07.2023 09:00,8995.0,12862.0
17.07.2023 09:00 - 17.07.2023 09:15,8609.0,12908.0
17.07.2023 09:15 - 17.07.2023 09:30,8179.0,12996.0
17.07.2023 09:30 - 17.07.2023 09:45,7749.0,12999.0
17.07.2023 09:45 - 17.07.2023 10:00,7344.0,13014.0
17.07.2023 10:00 - 17.07.2023 10:15,7010.0,13086.0
17.07.2023 10:15 - 17.07.2023 10:30,6734.0,13106.0
17.07.2023 10:30 - 17.07.2023 10:45,6425.0,13197.0
17.07.2023 10:45 - 17.07.2023 11:00,6130.0,13169.0
17.07.2023 11:00 - 17.07.2023 11:15,5850.0,13198.0
17.07.2023 11:15 - 17.07.2023 11:30,5531.0,13261.0
17.07.2023 11:30 - 17.07.2023 11:45,5138.0,13299.0
17.07.2023 11:45 - 17.07.2023 12:00,4959.0,13317.0
17.07.2023 12:00 - 17.07.2023 12:15,4901.0,13462.0
17.07.2023 12:15 - 17.07.2023 12:30,4773.0,13335.0
17.07.2023 12:30 - 17.07.2023 12:45,4666.0,13228.0
17.07.2023 12:45 - 17.07.2023 13:00,4537.0,13213.0
17.07.2023 13:00 - 17.07.2023 13:15,4451.0,13221.0
17.07.2023 13:15 - 17.07.2023 13:30,4444.0,13288.0
17.07.2023 13:30 - 17.07.2023 13:45,4490.0,13283.0
17.07.2023 13:45 - 17.07.2023 14:00,4537.0,13255.0
17.07.2023 14:00 - 17.07.2023 14:15,4620.0,13182.0
17.07.2023 14:15 - 17.07.2023 14:30,4687.0,13178.0
17.07.2023 14:30 - 17.07.2023 14:45,4725.0,13099.0
17.07.2023 14:45 - 17.07.2023 15:00,4766.0,13089.0
17.07.2023 15:00 - 17.07.2023 15:15,4839.0,13074.0
17.07.2023 15:15 - 17.07.2023 15:30,5051.0,13171.0
17.07.2023 15:30 - 17.07.2023 15:45,5261.0,13196.0
17.07.2023 15:45 - 17.07.2023 16:00,5454.0,13115.0
17.07.2023 16:00 - 17.07.2023 16:15,5610.0,13101.0
17.07.2023 16:15 - 17.07.2023 16:30,5802.0,13083.0
17.07.2023 16:30 - 17.07.2023 16:45,6065.0,13135.0
17.07.2023 16:45 - 17.07.2023 17:00,6368.0,13195.0
17.07.2023 17:00 - 17.07.2023 17:15,6796.0,13246.0
17.07.2023 17:15 - 17.07.2023 17:30,7332.0,13289.0
17.07.2023 17:30 - 17.07.2023 17:45,7880.0,13292.0
17.07.2023 17:45 - 17.07.2023 18:00,8247.0,13295.0
17.07.2023 18:00 - 17.07.2023 18:15,8470.0,13059.0
17.07.2023 18:15 - 17.07.2023 18:30,8636.0,12901.0
17.07.2023 18:30 - 17.07.2023 18:45,8968.0,12806.0
17.07.2023 18:45 - 17.07.2023 19:00,9332.0,12753.0
17.07.2023 19:00 - 17.07.2023 19:15,9685.0,12708.0
17.07.2023 19:15 - 17.07.2023 19:30,10038.0,12657.0
17.07.2023 19:30 - 17.07.2023 19:45,10449.0,12662.0
17.07.2023 19:45 - 17.07.2023 20:00,10857.0,12710.0
17.07.2023 20:00 - 17.07.2023 20:15,11230.0,12726.0
17.07.2023 20:15 - 17.07.2023 20:30,11513.0,12691.0
17.07.2023 20:30 - 17.07.2023 20:45,11786.0,12665.0
17.07.2023 20:45 - 17.07.2023 21:00,12000.0,12689.0
17.07.2023 21:00 - 17.07.2023 21:15,12216.0,12700.0
17.07.2023 21:15 - 17.07.2023 21:30,12406.0,12714.0
17.07.2023 21:30 - 17.07.2023 21:45,12500.0,12716.0
17.07.2023 21:45 - 17.07.2023 22:00,12527.0,12706.0
17.07.2023 22:00 - 17.07.2023 22:15,12533.0,12690.0
17.07.2023 22:15 - 17.07.2023 22:30,12517.0,12674.0
17.07.2023 22:30 - 17.07.2023 22:45,12473.0,12525.0
17.07.2023 22:45 - 17.07.2023 23:00,12388.0,12331.0
17.07.2023 23:00 - 17.07.2023 23:15,12313.0,12183.0
17.07.2023 23:15 - 17.07.2023 23:30,12228.0,12034.0
17.07.2023 23:30 - 17.07.2023 23:45,12125.0,11847.0
17.07.2023 23:45 - 18.07.2023 00:00,11995.0,11665.0
18.07.2023 00:00 - 18.07.2023 00:15,11921.0,11428.0
18.07.2023 00:15 - 18.07.2023 00:30,11935.0,11290.0
18.07.2023 00:30 - 18.07.2023 00:45,11840.0,11140.0
18.07.2023 00:45 - 18.07.2023 01:00,11758.0,11031.0
18.07.2023 01:00 - 18.07.2023 01:15,11679.0,10857.0
18.07.2023 01:15 - 18.07.2023 01:30,11614.0,10763.0
18.07.2023 01:30 - 18.07.2023 01:45,11545.0,10660.0
18.07.2023 01:45 - 18.07.2023 02:00,11482.0,10588.0
18.07.2023 02:00 - 18.07.2023 02:15,11447.0,10549.0
18.07.2023 02:15 - 18.07.2023 02:30,11477.0,10478.0
18.07.2023 02:30 - 18.07.2023 02:45,11440.0,10427.0
18.07.2023 02:45 - 18.07.2023 03:00,11373.0,10408.0
18.07.2023 03:00 - 18.07.2023 03:15,11330.0,10357.0
18.07.2023 03:15 - 18.07.2023 03:30,11281.0,10308.0
18.07.2023 03:30 - 18.07.2023 03:45,11212.0,10327.0
18.07.2023 03:45 - 18.07.2023 04:00,11174.0,10285.0
18.07.2023 04:00 - 18.07.2023 04:15,11173.0,10322.0
18.07.2023 04:15 - 18.07.2023 04:30,11221.0,10323.0
18.07.2023 04:30 - 18.07.2023 04:45,11222.0,10324.0
18.07.2023 04:45 - 18.07.2023 05:00,11230.0,10363.0
18.07.2023 05:00 - 18.07.2023 05:15,11218.0,10450.0
18.07.2023 05:15 - 18.07.2023 05:30,11170.0,10479.0
18.07.2023 05:30 - 18.07.2023 05:45,11198.0,10524.0
18.07.2023 05:45 - 18.07.2023 06:00,11185.0,10609.0
18.07.2023 06:00 - 18.07.2023 06:15,11128.0,10830.0
18.07.2023 06:15 - 18.07.2023 06:30,11151.0,10972.0
18.07.2023 06:30 - 18.07.2023 06:45,11129.0,11074.0
18.07.2023 06:45 - 18.07.2023 07:00,11043.0,11232.0
18.07.2023 07:00 - 18.07.2023 07:15,10921.0,11520.0
18.07.2023 07:15 - 18.07.2023 07:30,10789.0,11721.0
18.07.2023 07:30 - 18.07.2023 07:45,10626.0,11900.0
18.07.2023 07:45 - 18.07.2023 08:00,10437.0,12154.0
18.07.2023 08:00 - 18.07.2023 08:15,10165.0,12299.0
18.07.2023 08:15 - 18.07.2023 08:30,9834.0,12484.0
18.07.2023 08:30 - 18.07.2023 08:45,9436.0,12621.0
18.07.2023 08:45 - 18.07.2023 09:00,9118.0,12691.0
18.07.2023 09:00 - 18.07.2023 09:15,8902.0,12783.0
18.07.2023 09:15 - 18.07.2023 09:30,8588.0,12798.0
18.07.2023 09:30 - 18.07.2023 09:45,8268.0,12805.0
18.07.2023 09:45 - 18.07.2023 10:00,7956.0,12837.0
18.07.2023 10:00 - 18.07.2023 10:15,7693.0,12877.0
18.07.2023 10:15 - 18.07.2023 10:30,7503.0,12907.0
18.07.2023 10:30 - 18.07.2023 10:45,7408.0,12930.0
18.07.2023 10:45 - 18.07.2023 11:00,7278.0,12961.0
18.07.2023 11:00 - 18.07.2023 11:15,7022.0,12980.0
18.07.2023 11:15 - 18.07.2023 11:30,6669.0,13012.0
18.07.2023 11:30 - 18.07.2023 11:45,6330.0,13082.0
18.07.2023 11:45 - 18.07.2023 12:00,6134.0,13126.0
18.07.2023 12:00 - 18.07.2023 12:15,5940.0,13030.0
18.07.2023 12:15 - 18.07.2023 12:30,5526.0,13007.0
18.07.2023 12:30 - 18.07.2023 12:45,5378.0,12953.0
18.07.2023 12:45 - 18.07.2023 13:00,5222.0,12944.0
18.07.2023 13:00 - 18.07.2023 13:15,5084.0,13112.0
18.07.2023 13:15 - 18.07.2023 13:30,4951.0,13100.0
18.07.2023 13:30 - 18.07.2023 13:45,4973.0,13058.0
18.07.2023 13:45 - 18.07.2023 14:00,5001.0,13057.0
18.07.2023 14:00 - 18.07.2023 14:15,5040.0,13030.0
18.07.2023 14:15 - 18.07.2023 14:30,5109.0,13021.0
18.07.2023 14:30 - 18.07.2023 14:45,5120.0,12991.0
18.07.2023 14:45 - 18.07.2023 15:00,5160.0,12963.0
18.07.2023 15:00 - 18.07.2023 15:15,5362.0,12968.0
18.07.2023 15:15 - 18.07.2023 15:30,5556.0,12946.0
18.07.2023 15:30 - 18.07.2023 15:45,5859.0,12938.0
18.07.2023 15:45 - 18.07.2023 16:00,6226.0,12937.0
18.07.2023 16:00 - 18.07.2023 16:15,6531.0,12933.0
18.07.2023 16:15 - 18.07.2023 16:30,6965.0,12856.0
18.07.2023 16:30 - 18.07.2023 16:45,7191.0,12923.0
18.07.2023 16:45 - 18.07.2023 17:00,7466.0,12972.0
18.07.2023 17:00 - 18.07.2023 17:15,8051.0,13061.0
18.07.2023 17:15 - 18.07.2023 17:30,8780.0,13127.0
18.07.2023 17:30 - 18.07.2023 17:45,9430.0,13174.0
18.07.2023 17:45 - 18.07.2023 18:00,9975.0,13275.0
18.07.2023 18:00 - 18.07.2023 18:15,10372.0,13148.0
18.07.2023 18:15 - 18.07.2023 18:30,10584.0,13015.0
18.07.2023 18:30 - 18.07.2023 18:45,10869.0,12952.0
18.07.2023 18:45 - 18.07.2023 19:00,11225.0,12932.0
18.07.2023 19:00 - 18.07.2023 19:15,11540.0,12948.0
18.07.2023 19:15 - 18.07.2023 19:30,11831.0,12969.0
18.07.2023 19:30 - 18.07.2023 19:45,12163.0,12992.0
18.07.2023 19:45 - 18.07.2023 20:00,12442.0,13038.0
18.07.2023 20:00 - 18.07.2023 20:15,12650.0,13040.0
18.07.2023 20:15 - 18.07.2023 20:30,12823.0,13030.0
18.07.2023 20:30 - 18.07.2023 20:45,12980.0,13020.0
18.07.2023 20:45 - 18.07.2023 21:00,13107.0,13001.0
18.07.2023 21:00 - 18.07.2023 21:15,13158.0,13022.0
18.07.2023 21:15 - 18.07.2023 21:30,13140.0,12992.0
18.07.2023 21:30 - 18.07.2023 21:45,13115.0,12941.0
18.07.2023 21:45 - 18.07.2023 22:00,13072.0,12935.0
18.07.2023 22:00 - 18.07.2023 22:15,13070.0,12906.0
18.07.2023 22:15 - 18.07.2023 22:30,13074.0,12858.0
18.07.2023 22:30 - 18.07.2023 22:45,13083.0,12717.0
18.07.2023 22:45 - 18.07.2023 23:00,13028.0,12503.0
18.07.2023 23:00 - 18.07.2023 23:15,12903.0,12376.0
