Time__CET_CEST_,Day_ahead_Total_Load_Forecast__MW____BZN_NL,Actual_Total_Load__MW____BZN_NL
19.06.2022 19:00 - 19.06.2022 19:15,10314.0,10524.0
19.06.2022 19:15 - 19.06.2022 19:30,10489.0,10718.0
19.06.2022 19:30 - 19.06.2022 19:45,10684.0,10937.0
19.06.2022 19:45 - 19.06.2022 20:00,10890.0,11086.0
19.06.2022 20:00 - 19.06.2022 20:15,11116.0,11163.0
19.06.2022 20:15 - 19.06.2022 20:30,11302.0,11199.0
19.06.2022 20:30 - 19.06.2022 20:45,11421.0,11275.0
19.06.2022 20:45 - 19.06.2022 21:00,11501.0,11313.0
19.06.2022 21:00 - 19.06.2022 21:15,11575.0,11392.0
19.06.2022 21:15 - 19.06.2022 21:30,11626.0,11384.0
19.06.2022 21:30 - 19.06.2022 21:45,11633.0,11366.0
19.06.2022 21:45 - 19.06.2022 22:00,11621.0,11335.0
19.06.2022 22:00 - 19.06.2022 22:15,11662.0,11436.0
19.06.2022 22:15 - 19.06.2022 22:30,11768.0,11562.0
19.06.2022 22:30 - 19.06.2022 22:45,11784.0,11538.0
19.06.2022 22:45 - 19.06.2022 23:00,11703.0,11398.0
19.06.2022 23:00 - 19.06.2022 23:15,11624.0,11301.0
19.06.2022 23:15 - 19.06.2022 23:30,11529.0,11155.0
19.06.2022 23:30 - 19.06.2022 23:45,11394.0,10997.0
19.06.2022 23:45 - 20.06.2022 00:00,11225.0,10894.0
20.06.2022 00:00 - 20.06.2022 00:15,11144.0,10821.0
20.06.2022 00:15 - 20.06.2022 00:30,11196.0,10726.0
20.06.2022 00:30 - 20.06.2022 00:45,11209.0,10570.0
20.06.2022 00:45 - 20.06.2022 01:00,11128.0,10473.0
20.06.2022 01:00 - 20.06.2022 01:15,11063.0,10349.0
20.06.2022 01:15 - 20.06.2022 01:30,11034.0,10317.0
20.06.2022 01:30 - 20.06.2022 01:45,10985.0,10224.0
20.06.2022 01:45 - 20.06.2022 02:00,10904.0,10174.0
20.06.2022 02:00 - 20.06.2022 02:15,10831.0,10114.0
20.06.2022 02:15 - 20.06.2022 02:30,10812.0,10067.0
20.06.2022 02:30 - 20.06.2022 02:45,10768.0,10000.0
20.06.2022 02:45 - 20.06.2022 03:00,10708.0,10011.0
20.06.2022 03:00 - 20.06.2022 03:15,10678.0,10044.0
20.06.2022 03:15 - 20.06.2022 03:30,10676.0,10012.0
20.06.2022 03:30 - 20.06.2022 03:45,10653.0,9990.0
20.06.2022 03:45 - 20.06.2022 04:00,10629.0,9961.0
20.06.2022 04:00 - 20.06.2022 04:15,10621.0,10009.0
20.06.2022 04:15 - 20.06.2022 04:30,10622.0,10011.0
20.06.2022 04:30 - 20.06.2022 04:45,10626.0,10001.0
20.06.2022 04:45 - 20.06.2022 05:00,10652.0,9986.0
20.06.2022 05:00 - 20.06.2022 05:15,10643.0,9963.0
20.06.2022 05:15 - 20.06.2022 05:30,10577.0,9894.0
20.06.2022 05:30 - 20.06.2022 05:45,10526.0,9929.0
20.06.2022 05:45 - 20.06.2022 06:00,10495.0,9963.0
20.06.2022 06:00 - 20.06.2022 06:15,10422.0,10194.0
20.06.2022 06:15 - 20.06.2022 06:30,10384.0,10228.0
20.06.2022 06:30 - 20.06.2022 06:45,10363.0,10325.0
20.06.2022 06:45 - 20.06.2022 07:00,10345.0,10403.0
20.06.2022 07:00 - 20.06.2022 07:15,10296.0,10578.0
20.06.2022 07:15 - 20.06.2022 07:30,10241.0,10773.0
20.06.2022 07:30 - 20.06.2022 07:45,10146.0,10857.0
20.06.2022 07:45 - 20.06.2022 08:00,10002.0,10911.0
20.06.2022 08:00 - 20.06.2022 08:15,9773.0,10914.0
20.06.2022 08:15 - 20.06.2022 08:30,9473.0,10878.0
20.06.2022 08:30 - 20.06.2022 08:45,9176.0,10806.0
20.06.2022 08:45 - 20.06.2022 09:00,8994.0,10691.0
20.06.2022 09:00 - 20.06.2022 09:15,8873.0,10512.0
20.06.2022 09:15 - 20.06.2022 09:30,8740.0,10419.0
20.06.2022 09:30 - 20.06.2022 09:45,8519.0,10164.0
20.06.2022 09:45 - 20.06.2022 10:00,8307.0,10012.0
20.06.2022 10:00 - 20.06.2022 10:15,8220.0,9822.0
20.06.2022 10:15 - 20.06.2022 10:30,8155.0,9568.0
20.06.2022 10:30 - 20.06.2022 10:45,8048.0,9460.0
20.06.2022 10:45 - 20.06.2022 11:00,7999.0,9354.0
20.06.2022 11:00 - 20.06.2022 11:15,7872.0,9155.0
20.06.2022 11:15 - 20.06.2022 11:30,7726.0,9013.0
20.06.2022 11:30 - 20.06.2022 11:45,7663.0,8897.0
20.06.2022 11:45 - 20.06.2022 12:00,7570.0,8879.0
20.06.2022 12:00 - 20.06.2022 12:15,7507.0,8843.0
20.06.2022 12:15 - 20.06.2022 12:30,7422.0,8745.0
20.06.2022 12:30 - 20.06.2022 12:45,7320.0,8656.0
20.06.2022 12:45 - 20.06.2022 13:00,7302.0,8671.0
20.06.2022 13:00 - 20.06.2022 13:15,7298.0,8777.0
20.06.2022 13:15 - 20.06.2022 13:30,7372.0,8906.0
20.06.2022 13:30 - 20.06.2022 13:45,7386.0,8940.0
20.06.2022 13:45 - 20.06.2022 14:00,7353.0,8997.0
20.06.2022 14:00 - 20.06.2022 14:15,7390.0,9013.0
20.06.2022 14:15 - 20.06.2022 14:30,7526.0,9040.0
20.06.2022 14:30 - 20.06.2022 14:45,7646.0,8988.0
20.06.2022 14:45 - 20.06.2022 15:00,7754.0,8986.0
20.06.2022 15:00 - 20.06.2022 15:15,7848.0,9018.0
20.06.2022 15:15 - 20.06.2022 15:30,7971.0,9055.0
20.06.2022 15:30 - 20.06.2022 15:45,8164.0,9035.0
20.06.2022 15:45 - 20.06.2022 16:00,8311.0,9083.0
20.06.2022 16:00 - 20.06.2022 16:15,8447.0,9151.0
20.06.2022 16:15 - 20.06.2022 16:30,8636.0,9200.0
20.06.2022 16:30 - 20.06.2022 16:45,8836.0,9373.0
20.06.2022 16:45 - 20.06.2022 17:00,9137.0,9608.0
20.06.2022 17:00 - 20.06.2022 17:15,9440.0,9899.0
20.06.2022 17:15 - 20.06.2022 17:30,9775.0,10232.0
20.06.2022 17:30 - 20.06.2022 17:45,10113.0,10480.0
20.06.2022 17:45 - 20.06.2022 18:00,10343.0,10642.0
20.06.2022 18:00 - 20.06.2022 18:15,10478.0,10613.0
20.06.2022 18:15 - 20.06.2022 18:30,10522.0,10661.0
20.06.2022 18:30 - 20.06.2022 18:45,10592.0,10732.0
20.06.2022 18:45 - 20.06.2022 19:00,10765.0,10886.0
20.06.2022 19:00 - 20.06.2022 19:15,10929.0,11048.0
20.06.2022 19:15 - 20.06.2022 19:30,11068.0,11194.0
20.06.2022 19:30 - 20.06.2022 19:45,11254.0,11381.0
20.06.2022 19:45 - 20.06.2022 20:00,11409.0,11563.0
20.06.2022 20:00 - 20.06.2022 20:15,11578.0,11718.0
20.06.2022 20:15 - 20.06.2022 20:30,11730.0,11889.0
20.06.2022 20:30 - 20.06.2022 20:45,11851.0,12041.0
20.06.2022 20:45 - 20.06.2022 21:00,11934.0,12118.0
20.06.2022 21:00 - 20.06.2022 21:15,11982.0,12157.0
20.06.2022 21:15 - 20.06.2022 21:30,12082.0,12237.0
20.06.2022 21:30 - 20.06.2022 21:45,12187.0,12256.0
20.06.2022 21:45 - 20.06.2022 22:00,12239.0,12232.0
20.06.2022 22:00 - 20.06.2022 22:15,12294.0,12226.0
20.06.2022 22:15 - 20.06.2022 22:30,12370.0,12331.0
20.06.2022 22:30 - 20.06.2022 22:45,12405.0,12275.0
20.06.2022 22:45 - 20.06.2022 23:00,12324.0,12169.0
20.06.2022 23:00 - 20.06.2022 23:15,12235.0,12033.0
20.06.2022 23:15 - 20.06.2022 23:30,12227.0,11936.0
20.06.2022 23:30 - 20.06.2022 23:45,12143.0,11697.0
20.06.2022 23:45 - 21.06.2022 00:00,11967.0,11485.0
21.06.2022 00:00 - 21.06.2022 00:15,11822.0,11306.0
21.06.2022 00:15 - 21.06.2022 00:30,11762.0,11163.0
21.06.2022 00:30 - 21.06.2022 00:45,11664.0,11039.0
21.06.2022 00:45 - 21.06.2022 01:00,11508.0,10924.0
21.06.2022 01:00 - 21.06.2022 01:15,11351.0,10767.0
21.06.2022 01:15 - 21.06.2022 01:30,11230.0,10675.0
21.06.2022 01:30 - 21.06.2022 01:45,11139.0,10624.0
21.06.2022 01:45 - 21.06.2022 02:00,11026.0,10579.0
21.06.2022 02:00 - 21.06.2022 02:15,10933.0,10525.0
21.06.2022 02:15 - 21.06.2022 02:30,10882.0,10521.0
21.06.2022 02:30 - 21.06.2022 02:45,10845.0,10453.0
21.06.2022 02:45 - 21.06.2022 03:00,10784.0,10388.0
21.06.2022 03:00 - 21.06.2022 03:15,10742.0,10376.0
21.06.2022 03:15 - 21.06.2022 03:30,10713.0,10356.0
21.06.2022 03:30 - 21.06.2022 03:45,10671.0,10329.0
21.06.2022 03:45 - 21.06.2022 04:00,10644.0,10297.0
21.06.2022 04:00 - 21.06.2022 04:15,10639.0,10292.0
21.06.2022 04:15 - 21.06.2022 04:30,10668.0,10280.0
21.06.2022 04:30 - 21.06.2022 04:45,10697.0,10286.0
21.06.2022 04:45 - 21.06.2022 05:00,10713.0,10268.0
21.06.2022 05:00 - 21.06.2022 05:15,10735.0,10251.0
21.06.2022 05:15 - 21.06.2022 05:30,10735.0,10214.0
21.06.2022 05:30 - 21.06.2022 05:45,10716.0,10227.0
21.06.2022 05:45 - 21.06.2022 06:00,10767.0,10274.0
21.06.2022 06:00 - 21.06.2022 06:15,10816.0,10411.0
21.06.2022 06:15 - 21.06.2022 06:30,10825.0,10362.0
21.06.2022 06:30 - 21.06.2022 06:45,10750.0,10341.0
21.06.2022 06:45 - 21.06.2022 07:00,10745.0,10410.0
21.06.2022 07:00 - 21.06.2022 07:15,10758.0,10555.0
21.06.2022 07:15 - 21.06.2022 07:30,10857.0,10637.0
21.06.2022 07:30 - 21.06.2022 07:45,10940.0,10671.0
21.06.2022 07:45 - 21.06.2022 08:00,10919.0,10662.0
21.06.2022 08:00 - 21.06.2022 08:15,10843.0,10662.0
21.06.2022 08:15 - 21.06.2022 08:30,10718.0,10559.0
21.06.2022 08:30 - 21.06.2022 08:45,10520.0,10491.0
21.06.2022 08:45 - 21.06.2022 09:00,10363.0,10398.0
21.06.2022 09:00 - 21.06.2022 09:15,10227.0,10275.0
21.06.2022 09:15 - 21.06.2022 09:30,10008.0,10095.0
21.06.2022 09:30 - 21.06.2022 09:45,9723.0,9896.0
21.06.2022 09:45 - 21.06.2022 10:00,9440.0,9719.0
21.06.2022 10:00 - 21.06.2022 10:15,9220.0,9477.0
21.06.2022 10:15 - 21.06.2022 10:30,8985.0,9321.0
21.06.2022 10:30 - 21.06.2022 10:45,8709.0,9198.0
21.06.2022 10:45 - 21.06.2022 11:00,8554.0,9084.0
21.06.2022 11:00 - 21.06.2022 11:15,8400.0,8948.0
21.06.2022 11:15 - 21.06.2022 11:30,8307.0,8879.0
21.06.2022 11:30 - 21.06.2022 11:45,8205.0,8882.0
21.06.2022 11:45 - 21.06.2022 12:00,8158.0,8972.0
21.06.2022 12:00 - 21.06.2022 12:15,8143.0,9073.0
21.06.2022 12:15 - 21.06.2022 12:30,8072.0,9065.0
21.06.2022 12:30 - 21.06.2022 12:45,7930.0,8945.0
21.06.2022 12:45 - 21.06.2022 13:00,7766.0,8932.0
21.06.2022 13:00 - 21.06.2022 13:15,7792.0,9085.0
21.06.2022 13:15 - 21.06.2022 13:30,7950.0,9212.0
21.06.2022 13:30 - 21.06.2022 13:45,8024.0,9192.0
21.06.2022 13:45 - 21.06.2022 14:00,8046.0,9262.0
21.06.2022 14:00 - 21.06.2022 14:15,8033.0,9321.0
21.06.2022 14:15 - 21.06.2022 14:30,8033.0,9408.0
21.06.2022 14:30 - 21.06.2022 14:45,7971.0,9409.0
21.06.2022 14:45 - 21.06.2022 15:00,7939.0,9455.0
21.06.2022 15:00 - 21.06.2022 15:15,7931.0,9499.0
21.06.2022 15:15 - 21.06.2022 15:30,7935.0,9724.0
21.06.2022 15:30 - 21.06.2022 15:45,8022.0,9896.0
21.06.2022 15:45 - 21.06.2022 16:00,8142.0,9991.0
21.06.2022 16:00 - 21.06.2022 16:15,8256.0,10024.0
21.06.2022 16:15 - 21.06.2022 16:30,8416.0,10223.0
21.06.2022 16:30 - 21.06.2022 16:45,8592.0,10403.0
21.06.2022 16:45 - 21.06.2022 17:00,8799.0,10716.0
21.06.2022 17:00 - 21.06.2022 17:15,9171.0,10958.0
21.06.2022 17:15 - 21.06.2022 17:30,9567.0,11243.0
21.06.2022 17:30 - 21.06.2022 17:45,9954.0,11517.0
21.06.2022 17:45 - 21.06.2022 18:00,10331.0,11677.0
21.06.2022 18:00 - 21.06.2022 18:15,10567.0,11555.0
21.06.2022 18:15 - 21.06.2022 18:30,10690.0,11437.0
21.06.2022 18:30 - 21.06.2022 18:45,10880.0,11423.0
21.06.2022 18:45 - 21.06.2022 19:00,11145.0,11478.0
21.06.2022 19:00 - 21.06.2022 19:15,11351.0,11481.0
21.06.2022 19:15 - 21.06.2022 19:30,11559.0,11545.0
21.06.2022 19:30 - 21.06.2022 19:45,11781.0,11713.0
21.06.2022 19:45 - 21.06.2022 20:00,12003.0,11830.0
21.06.2022 20:00 - 21.06.2022 20:15,12214.0,11958.0
21.06.2022 20:15 - 21.06.2022 20:30,12401.0,12050.0
21.06.2022 20:30 - 21.06.2022 20:45,12607.0,12146.0
21.06.2022 20:45 - 21.06.2022 21:00,12746.0,12294.0
21.06.2022 21:00 - 21.06.2022 21:15,12822.0,12369.0
21.06.2022 21:15 - 21.06.2022 21:30,12883.0,12370.0
21.06.2022 21:30 - 21.06.2022 21:45,12919.0,12365.0
21.06.2022 21:45 - 21.06.2022 22:00,12899.0,12356.0
21.06.2022 22:00 - 21.06.2022 22:15,12895.0,12318.0
21.06.2022 22:15 - 21.06.2022 22:30,12930.0,12371.0
21.06.2022 22:30 - 21.06.2022 22:45,12939.0,12290.0
21.06.2022 22:45 - 21.06.2022 23:00,12841.0,12166.0
21.06.2022 23:00 - 21.06.2022 23:15,12791.0,12077.0
21.06.2022 23:15 - 21.06.2022 23:30,12789.0,11951.0
21.06.2022 23:30 - 21.06.2022 23:45,12680.0,11725.0
21.06.2022 23:45 - 22.06.2022 00:00,12463.0,11516.0
22.06.2022 00:00 - 22.06.2022 00:15,12287.0,11451.0
22.06.2022 00:15 - 22.06.2022 00:30,12205.0,11333.0
22.06.2022 00:30 - 22.06.2022 00:45,12107.0,11186.0
22.06.2022 00:45 - 22.06.2022 01:00,11958.0,11045.0
22.06.2022 01:00 - 22.06.2022 01:15,11822.0,10870.0
22.06.2022 01:15 - 22.06.2022 01:30,11722.0,10721.0
22.06.2022 01:30 - 22.06.2022 01:45,11639.0,10626.0
22.06.2022 01:45 - 22.06.2022 02:00,11540.0,10555.0
22.06.2022 02:00 - 22.06.2022 02:15,11460.0,10514.0
22.06.2022 02:15 - 22.06.2022 02:30,11382.0,10484.0
22.06.2022 02:30 - 22.06.2022 02:45,11327.0,10464.0
22.06.2022 02:45 - 22.06.2022 03:00,11278.0,10395.0
22.06.2022 03:00 - 22.06.2022 03:15,11253.0,10392.0
22.06.2022 03:15 - 22.06.2022 03:30,11258.0,10359.0
22.06.2022 03:30 - 22.06.2022 03:45,11227.0,10383.0
22.06.2022 03:45 - 22.06.2022 04:00,11208.0,10354.0
22.06.2022 04:00 - 22.06.2022 04:15,11210.0,10361.0
22.06.2022 04:15 - 22.06.2022 04:30,11202.0,10346.0
22.06.2022 04:30 - 22.06.2022 04:45,11196.0,10345.0
22.06.2022 04:45 - 22.06.2022 05:00,11199.0,10363.0
22.06.2022 05:00 - 22.06.2022 05:15,11189.0,10255.0
22.06.2022 05:15 - 22.06.2022 05:30,11158.0,10234.0
22.06.2022 05:30 - 22.06.2022 05:45,11123.0,10297.0
22.06.2022 05:45 - 22.06.2022 06:00,11109.0,10336.0
22.06.2022 06:00 - 22.06.2022 06:15,11056.0,10465.0
22.06.2022 06:15 - 22.06.2022 06:30,11052.0,10537.0
22.06.2022 06:30 - 22.06.2022 06:45,11094.0,10588.0
22.06.2022 06:45 - 22.06.2022 07:00,11090.0,10624.0
22.06.2022 07:00 - 22.06.2022 07:15,11070.0,10757.0
22.06.2022 07:15 - 22.06.2022 07:30,11065.0,10852.0
22.06.2022 07:30 - 22.06.2022 07:45,11099.0,10906.0
22.06.2022 07:45 - 22.06.2022 08:00,11083.0,10904.0
22.06.2022 08:00 - 22.06.2022 08:15,10980.0,10789.0
22.06.2022 08:15 - 22.06.2022 08:30,10768.0,10673.0
22.06.2022 08:30 - 22.06.2022 08:45,10493.0,10564.0
22.06.2022 08:45 - 22.06.2022 09:00,10278.0,10478.0
22.06.2022 09:00 - 22.06.2022 09:15,10047.0,10401.0
22.06.2022 09:15 - 22.06.2022 09:30,9804.0,10197.0
22.06.2022 09:30 - 22.06.2022 09:45,9566.0,9982.0
22.06.2022 09:45 - 22.06.2022 10:00,9306.0,9827.0
22.06.2022 10:00 - 22.06.2022 10:15,9039.0,9649.0
22.06.2022 10:15 - 22.06.2022 10:30,8890.0,9411.0
22.06.2022 10:30 - 22.06.2022 10:45,8776.0,9131.0
22.06.2022 10:45 - 22.06.2022 11:00,8727.0,8881.0
22.06.2022 11:00 - 22.06.2022 11:15,8679.0,8699.0
22.06.2022 11:15 - 22.06.2022 11:30,8562.0,8494.0
22.06.2022 11:30 - 22.06.2022 11:45,8463.0,8349.0
22.06.2022 11:45 - 22.06.2022 12:00,8400.0,8216.0
22.06.2022 12:00 - 22.06.2022 12:15,8366.0,8129.0
22.06.2022 12:15 - 22.06.2022 12:30,8351.0,8069.0
22.06.2022 12:30 - 22.06.2022 12:45,8359.0,7928.0
22.06.2022 12:45 - 22.06.2022 13:00,8381.0,7912.0
22.06.2022 13:00 - 22.06.2022 13:15,8442.0,7873.0
22.06.2022 13:15 - 22.06.2022 13:30,8559.0,7889.0
22.06.2022 13:30 - 22.06.2022 13:45,8578.0,7879.0
22.06.2022 13:45 - 22.06.2022 14:00,8561.0,7889.0
22.06.2022 14:00 - 22.06.2022 14:15,8557.0,7851.0
22.06.2022 14:15 - 22.06.2022 14:30,8634.0,7912.0
22.06.2022 14:30 - 22.06.2022 14:45,8715.0,7951.0
22.06.2022 14:45 - 22.06.2022 15:00,8733.0,8031.0
22.06.2022 15:00 - 22.06.2022 15:15,8728.0,8109.0
22.06.2022 15:15 - 22.06.2022 15:30,8639.0,8244.0
22.06.2022 15:30 - 22.06.2022 15:45,8699.0,8401.0
22.06.2022 15:45 - 22.06.2022 16:00,8947.0,8536.0
22.06.2022 16:00 - 22.06.2022 16:15,9085.0,8717.0
22.06.2022 16:15 - 22.06.2022 16:30,9217.0,8885.0
22.06.2022 16:30 - 22.06.2022 16:45,9376.0,9138.0
22.06.2022 16:45 - 22.06.2022 17:00,9634.0,9448.0
22.06.2022 17:00 - 22.06.2022 17:15,9973.0,9724.0
22.06.2022 17:15 - 22.06.2022 17:30,10307.0,10100.0
22.06.2022 17:30 - 22.06.2022 17:45,10596.0,10460.0
22.06.2022 17:45 - 22.06.2022 18:00,10770.0,10716.0
22.06.2022 18:00 - 22.06.2022 18:15,10856.0,10762.0
22.06.2022 18:15 - 22.06.2022 18:30,10823.0,10877.0
22.06.2022 18:30 - 22.06.2022 18:45,10834.0,11002.0
22.06.2022 18:45 - 22.06.2022 19:00,10926.0,11173.0
22.06.2022 19:00 - 22.06.2022 19:15,11092.0,11362.0
22.06.2022 19:15 - 22.06.2022 19:30,11261.0,11524.0
22.06.2022 19:30 - 22.06.2022 19:45,11407.0,11698.0
22.06.2022 19:45 - 22.06.2022 20:00,11591.0,11887.0
22.06.2022 20:00 - 22.06.2022 20:15,11772.0,12042.0
22.06.2022 20:15 - 22.06.2022 20:30,11961.0,12180.0
22.06.2022 20:30 - 22.06.2022 20:45,12169.0,12304.0
22.06.2022 20:45 - 22.06.2022 21:00,12331.0,12386.0
22.06.2022 21:00 - 22.06.2022 21:15,12480.0,12454.0
22.06.2022 21:15 - 22.06.2022 21:30,12609.0,12490.0
22.06.2022 21:30 - 22.06.2022 21:45,12691.0,12486.0
22.06.2022 21:45 - 22.06.2022 22:00,12743.0,12476.0
22.06.2022 22:00 - 22.06.2022 22:15,12774.0,12441.0
22.06.2022 22:15 - 22.06.2022 22:30,12834.0,12509.0
22.06.2022 22:30 - 22.06.2022 22:45,12799.0,12441.0
22.06.2022 22:45 - 22.06.2022 23:00,12672.0,12330.0
22.06.2022 23:00 - 22.06.2022 23:15,12600.0,12296.0
22.06.2022 23:15 - 22.06.2022 23:30,12605.0,12132.0
22.06.2022 23:30 - 22.06.2022 23:45,12559.0,11969.0
22.06.2022 23:45 - 23.06.2022 00:00,12407.0,11778.0
23.06.2022 00:00 - 23.06.2022 00:15,11860.0,11615.0
23.06.2022 00:15 - 23.06.2022 00:30,11756.0,11532.0
23.06.2022 00:30 - 23.06.2022 00:45,11657.0,11354.0
23.06.2022 00:45 - 23.06.2022 01:00,11483.0,11226.0
23.06.2022 01:00 - 23.06.2022 01:15,11298.0,11088.0
23.06.2022 01:15 - 23.06.2022 01:30,11167.0,10959.0
23.06.2022 01:30 - 23.06.2022 01:45,11083.0,10849.0
23.06.2022 01:45 - 23.06.2022 02:00,11032.0,10767.0
23.06.2022 02:00 - 23.06.2022 02:15,10991.0,10690.0
23.06.2022 02:15 - 23.06.2022 02:30,10968.0,10624.0
23.06.2022 02:30 - 23.06.2022 02:45,10934.0,10446.0
23.06.2022 02:45 - 23.06.2022 03:00,10907.0,10526.0
23.06.2022 03:00 - 23.06.2022 03:15,10888.0,10485.0
23.06.2022 03:15 - 23.06.2022 03:30,10874.0,10435.0
23.06.2022 03:30 - 23.06.2022 03:45,10838.0,10410.0
23.06.2022 03:45 - 23.06.2022 04:00,10840.0,10389.0
23.06.2022 04:00 - 23.06.2022 04:15,10860.0,10393.0
23.06.2022 04:15 - 23.06.2022 04:30,10870.0,10384.0
23.06.2022 04:30 - 23.06.2022 04:45,10879.0,10391.0
23.06.2022 04:45 - 23.06.2022 05:00,10902.0,10394.0
23.06.2022 05:00 - 23.06.2022 05:15,10920.0,10405.0
23.06.2022 05:15 - 23.06.2022 05:30,10877.0,10388.0
23.06.2022 05:30 - 23.06.2022 05:45,10850.0,10431.0
23.06.2022 05:45 - 23.06.2022 06:00,10883.0,10428.0
23.06.2022 06:00 - 23.06.2022 06:15,10930.0,10483.0
23.06.2022 06:15 - 23.06.2022 06:30,10960.0,10531.0
23.06.2022 06:30 - 23.06.2022 06:45,10993.0,10597.0
23.06.2022 06:45 - 23.06.2022 07:00,11026.0,10671.0
23.06.2022 07:00 - 23.06.2022 07:15,11068.0,10861.0
23.06.2022 07:15 - 23.06.2022 07:30,11076.0,10942.0
23.06.2022 07:30 - 23.06.2022 07:45,11052.0,11003.0
23.06.2022 07:45 - 23.06.2022 08:00,10959.0,11050.0
23.06.2022 08:00 - 23.06.2022 08:15,10855.0,11083.0
23.06.2022 08:15 - 23.06.2022 08:30,10685.0,10982.0
23.06.2022 08:30 - 23.06.2022 08:45,10460.0,10924.0
23.06.2022 08:45 - 23.06.2022 09:00,10281.0,10840.0
23.06.2022 09:00 - 23.06.2022 09:15,10100.0,10791.0
23.06.2022 09:15 - 23.06.2022 09:30,9243.0,10595.0
23.06.2022 09:30 - 23.06.2022 09:45,9582.0,10362.0
23.06.2022 09:45 - 23.06.2022 10:00,9265.0,10206.0
23.06.2022 10:00 - 23.06.2022 10:15,8921.0,10014.0
23.06.2022 10:15 - 23.06.2022 10:30,8629.0,9872.0
23.06.2022 10:30 - 23.06.2022 10:45,8293.0,9725.0
23.06.2022 10:45 - 23.06.2022 11:00,8007.0,9573.0
23.06.2022 11:00 - 23.06.2022 11:15,7813.0,9474.0
23.06.2022 11:15 - 23.06.2022 11:30,7666.0,9353.0
23.06.2022 11:30 - 23.06.2022 11:45,7586.0,9294.0
23.06.2022 11:45 - 23.06.2022 12:00,7507.0,9299.0
23.06.2022 12:00 - 23.06.2022 12:15,7380.0,9236.0
23.06.2022 12:15 - 23.06.2022 12:30,7233.0,9125.0
23.06.2022 12:30 - 23.06.2022 12:45,7077.0,9049.0
23.06.2022 12:45 - 23.06.2022 13:00,6935.0,9099.0
23.06.2022 13:00 - 23.06.2022 13:15,6876.0,9141.0
23.06.2022 13:15 - 23.06.2022 13:30,6879.0,9156.0
23.06.2022 13:30 - 23.06.2022 13:45,6871.0,9190.0
23.06.2022 13:45 - 23.06.2022 14:00,6919.0,9217.0
23.06.2022 14:00 - 23.06.2022 14:15,6947.0,9223.0
23.06.2022 14:15 - 23.06.2022 14:30,7004.0,9328.0
23.06.2022 14:30 - 23.06.2022 14:45,7048.0,9381.0
23.06.2022 14:45 - 23.06.2022 15:00,7092.0,9507.0
23.06.2022 15:00 - 23.06.2022 15:15,7173.0,9582.0
23.06.2022 15:15 - 23.06.2022 15:30,7275.0,9696.0
23.06.2022 15:30 - 23.06.2022 15:45,7391.0,9862.0
23.06.2022 15:45 - 23.06.2022 16:00,7499.0,10030.0
23.06.2022 16:00 - 23.06.2022 16:15,7599.0,10123.0
23.06.2022 16:15 - 23.06.2022 16:30,7752.0,10298.0
23.06.2022 16:30 - 23.06.2022 16:45,7982.0,10523.0
23.06.2022 16:45 - 23.06.2022 17:00,8350.0,10923.0
23.06.2022 17:00 - 23.06.2022 17:15,8757.0,11191.0
23.06.2022 17:15 - 23.06.2022 17:30,9196.0,11597.0
23.06.2022 17:30 - 23.06.2022 17:45,9592.0,11913.0
23.06.2022 17:45 - 23.06.2022 18:00,10038.0,12205.0
23.06.2022 18:00 - 23.06.2022 18:15,10311.0,12226.0
23.06.2022 18:15 - 23.06.2022 18:30,10519.0,12216.0
23.06.2022 18:30 - 23.06.2022 18:45,10743.0,12362.0
23.06.2022 18:45 - 23.06.2022 19:00,10964.0,12457.0
23.06.2022 19:00 - 23.06.2022 19:15,11144.0,12494.0
23.06.2022 19:15 - 23.06.2022 19:30,11281.0,12731.0
23.06.2022 19:30 - 23.06.2022 19:45,11519.0,12824.0
23.06.2022 19:45 - 23.06.2022 20:00,11775.0,12965.0
23.06.2022 20:00 - 23.06.2022 20:15,12031.0,13082.0
23.06.2022 20:15 - 23.06.2022 20:30,12282.0,13188.0
23.06.2022 20:30 - 23.06.2022 20:45,12543.0,13255.0
23.06.2022 20:45 - 23.06.2022 21:00,12729.0,13343.0
23.06.2022 21:00 - 23.06.2022 21:15,12831.0,13342.0
23.06.2022 21:15 - 23.06.2022 21:30,12869.0,13332.0
23.06.2022 21:30 - 23.06.2022 21:45,12888.0,13339.0
23.06.2022 21:45 - 23.06.2022 22:00,12931.0,13322.0
23.06.2022 22:00 - 23.06.2022 22:15,12975.0,13242.0
23.06.2022 22:15 - 23.06.2022 22:30,13040.0,13226.0
23.06.2022 22:30 - 23.06.2022 22:45,13011.0,13143.0
23.06.2022 22:45 - 23.06.2022 23:00,12911.0,13025.0
23.06.2022 23:00 - 23.06.2022 23:15,12834.0,12997.0
23.06.2022 23:15 - 23.06.2022 23:30,12797.0,12994.0
23.06.2022 23:30 - 23.06.2022 23:45,12677.0,12791.0
23.06.2022 23:45 - 24.06.2022 00:00,12476.0,12586.0
24.06.2022 00:00 - 24.06.2022 00:15,12252.0,12407.0
24.06.2022 00:15 - 24.06.2022 00:30,12076.0,12312.0
24.06.2022 00:30 - 24.06.2022 00:45,11904.0,12112.0
24.06.2022 00:45 - 24.06.2022 01:00,11751.0,11892.0
24.06.2022 01:00 - 24.06.2022 01:15,11609.0,11721.0
24.06.2022 01:15 - 24.06.2022 01:30,11514.0,11614.0
